Start Time,Sortname,Location,CaO_AVG,SiO2_AVG,Al2O3_AVG,Fe2O3_AVG,MgO_AVG,NO.SO3.P_AVG,Na2O.P_AVG,K2O.P_AVG,TiO2_AVG,P2O5_AVG,Mn2O3_AVG,Cl_AVG,Cr2O3_AVG,LOI.P_AVG,NO.R45_AVG,WC_AVG,WR_AVG,SETINI_AVG,SETFIN_AVG,FLOW_AVG,R1,R3
2022-09-22 00:00:11,ART.F,NO.561.d,56.585899,26.597601,4.6817,2.9831,0.7179,2.5456,0.0921,0.735,0.2984,0.2492,0.0837,0.0216,0.0073,3.53,1.78,48.650002,27.379999,125,215,110.0,18.549999,30.35
2022-09-22 00:00:11,ESP+,NO.630.d,60.2411,24.503401,4.6886,3.1565,0.8396,2.9627,0.0846,0.7283,0.2887,0.2745,0.0836,0.0057,0.0058,2.22,2.12,47.84,26.92,135,250,112.0,19.85,32.900002
2022-09-23 00:00:00,ART.F,NO.630.d,56.922001,27.116199,4.6423,3.0204,0.7233,2.6224,0.1135,0.7435,0.3133,0.2429,0.079,0.032,0.0077,3.84,1.96,48.18,27.889999,124,259,106.0,17.9,29.299999
2022-09-23 00:00:00,BOYT1.MS,NO.561.d,48.785099,30.1989,4.8739,2.699,0.6031,1.7252,0.1348,0.7598,0.3174,0.2234,0.0819,0.0146,0.008,10.42,9.92,52.360001,28.290001,166,289,113.0,7.88,14.7
2022-09-24 00:00:19,ART.F,NO.561.d,58.180401,26.002001,4.7363,3.124,0.7158,2.5151,0.1341,0.7059,0.2976,0.2654,0.0939,0.0152,0.0069,3.29,2.15,48.509998,27.379999,137,225,110.0,16.299999,28.85
2022-09-24 00:00:19,BOYT1,NO.630.d,47.718601,30.6404,5.0371,2.7866,0.666,2.0579,0.0789,0.8059,0.316,0.2207,0.1101,0.0127,0.007,10.09,8.31,52.240002,27.639999,161,296,107.0,7.56,14.4
2022-09-25 00:00:00,ART.F,NO.561.d,58.3466,25.266399,5.1531,3.1636,0.7033,2.4499,0.0868,0.7836,0.2933,0.2464,0.097,0.0286,0.006,3.34,2.28,48.549999,28.049999,133,250,105.0,16.450001,29.75
2022-09-26 00:00:00,BOYT1.MS,NO.563.d,49.321899,30.135799,5.0923,2.7963,0.6162,2.0011,0.0684,0.8105,0.3341,0.2074,0.0782,0.0142,0.0059,8.88,8.56,52.029999,27.58,168,288,106.0,7.54,15.45
2022-09-26 00:00:00,ESP+,NO.630.d,60.810902,24.405199,4.8199,3.1426,0.8108,2.9842,0.1186,0.7361,0.2966,0.2693,0.0825,0.0145,0.005,2.21,2.15,47.439999,27.52,133,257,111.0,19.15,32.650002
2022-09-28 00:00:00,ART.F,NO.561.d,57.9641,26.341101,4.836,2.9732,0.7184,2.6429,0.0626,0.7719,0.3008,0.2354,0.0813,0.0098,0.0069,3.42,2.521,48.73,28.18,132,252,109.0,17.25,29.299999
2022-09-28 00:00:00,BOYT1,NO.630.d,47.882599,29.9585,4.9373,2.7154,0.6128,1.9316,0.0732,0.8151,0.3244,0.2108,0.0753,0.0067,0.0077,11.09,11.0,52.66,28.4,176,291,105.0,5.2,10.55
2022-09-28 00:00:00,BOYT1.MS,NO.563.d,46.764301,31.3818,5.0572,2.5144,0.6199,1.9429,0.0342,0.8688,0.3214,0.2067,0.0625,0.0066,0.0067,10.96,8.31,52.560001,29.02,174,309,105.0,6.5,13.35
2022-09-29 00:00:00,ART.F,NO.561.d,58.092701,26.513399,4.8193,2.9599,0.7673,2.4581,0.0706,0.7613,0.2957,0.2414,0.0839,0.0099,0.0064,3.67,2.6,48.720001,27.440001,133,242,111.0,16.85,28.299999
2022-09-29 00:00:00,ESP+,NO.630.d,61.122299,24.301001,4.619,3.1623,0.7761,2.9147,0.0536,0.7305,0.2901,0.266,0.0882,0.0004,0.0046,2.25,1.89,47.380001,27.940001,131,251,108.0,18.950001,30.5
2022-10-01 00:00:00,ART.F,NO.561.d,56.917999,25.9769,4.659,3.152,0.779,2.565,0.1425,0.7439,0.2927,0.2522,0.0963,0.0256,0.0067,3.5,2.02,48.650002,26.77,141,231,110.0,17.799999,29.4
2022-10-01 00:00:00,BOYT1.MS,NO.563.d,46.328098,30.953501,4.649,2.5007,0.6179,1.9827,0.0821,0.7694,0.3239,0.2105,0.0923,0.0019,0.0051,11.05,9.38,52.029999,28.309999,185,285,108.0,6.25,11.85
2022-10-02 00:00:00,ESP+,NO.561.d,61.051498,23.811399,4.771,3.0645,0.8136,2.7873,0.0836,0.7973,0.2994,0.2434,0.0875,0.0243,0.0064,2.31,1.98,48.650002,27.23,115,190,111.0,19.200001,29.35
2022-10-03 00:00:00,ESP+,NO.630.d,60.910999,23.785,4.5131,3.227,0.7793,2.6921,0.0784,0.6929,0.2851,0.2514,0.0994,0.0051,0.006,2.2,1.71,47.970001,26.77,96,176,110.0,18.25,32.35
2022-10-05 00:00:00,ART.F,NO.561.d,55.852501,28.4639,4.3741,3.0869,0.7173,2.7678,0.073,0.729,0.2884,0.2729,0.098,0.0174,0.0061,2.5,2.52,47.84,27.540001,137,241,107.0,18.0,30.0
2022-10-05 00:00:00,BOYT1,NO.630.d,45.493801,31.558901,4.7633,2.7194,0.5997,1.8544,0.0778,0.7852,0.325,0.2338,0.0946,0.0033,0.0081,10.5,9.06,52.700001,28.620001,160,235,112.0,6.37,13.2
2022-10-06 00:00:00,ESP+,NO.630.d,61.157101,23.570299,4.6019,3.1079,0.8325,2.8963,0.1296,0.7208,0.2848,0.2685,0.0923,0.0034,0.0059,2.41,1.52,47.91,27.0,120,210,107.0,18.75,31.35
2022-10-08 00:00:00,ART.F,NO.561.d,57.703999,28.3004,4.7033,2.9087,0.7187,2.6709,0.075,0.7166,0.3091,0.2564,0.0784,0.0261,0.0067,2.45,2.3,47.970001,27.08,121,196,110.0,15.75,29.200001
2022-10-08 00:00:00,BOYT1,NO.630.d,45.609299,30.3276,4.9996,2.6574,0.5944,1.9651,0.0377,0.7773,0.313,0.2245,0.0895,0.0067,0.0066,11.1,8.6,52.700001,28.620001,165,210,110.0,6.76,12.85
2022-10-09 00:00:00,BOYT1.MS,NO.563.d,45.671101,30.7509,5.0472,2.6467,0.5882,1.8513,0.0321,0.7777,0.3127,0.225,0.0719,0.0029,0.0069,10.9,8.12,52.84,28.459999,158,268,107.0,6.58,13.05
2022-10-09 00:00:00,ESP+,NO.561.d,61.158901,23.426901,4.77,3.0308,0.7827,3.2221,0.0735,0.7528,0.2984,0.2673,0.0812,0.0047,0.0052,2.17,2.45,48.110001,26.92,115,187,110.0,20.6,32.349998
2022-10-10 00:00:00,ART.F,NO.561.d,57.360802,28.179399,4.6329,2.8898,0.689,2.507,0.0986,0.7104,0.3008,0.2521,0.0765,0.0214,0.0063,2.43,2.78,47.970001,27.540001,133,220,107.0,19.950001,31.85
2022-10-10 00:00:00,BOYT1.MS,NO.563.d,45.049702,31.327801,5.0269,2.6013,0.6104,1.8403,0.0547,0.8619,0.3447,0.2038,0.067,0.0061,0.0064,11.04,6.6,52.57,28.620001,156,276,113.0,10.35,19.200001
2022-10-12 00:00:00,BOYT1,NO.630.d,46.878502,29.5597,4.8076,2.553,0.6061,1.8851,0.0803,0.8288,0.3172,0.2065,0.0758,0.0119,0.0073,10.42,7.3,52.970001,29.08,155,273,110.0,6.9,13.7
2022-10-13 00:00:00,ART.F,NO.561.d,58.918301,28.3008,4.258,3.2335,0.7008,2.5586,0.0512,0.6541,0.3098,0.2414,0.0981,-0.0015,0.0073,2.35,1.72,47.970001,27.540001,136,209,109.0,19.4,32.849998
2022-10-14 00:00:00,ART.F,NO.630.d,58.617001,26.768101,4.7458,2.9822,0.7053,2.4651,0.0751,0.7173,0.3005,0.2395,0.0798,0.0179,0.0056,2.85,1.6,48.439999,28.25,137,257,110.0,19.15,30.549999
2022-10-15 00:00:00,BOYT1,NO.630.d,47.515499,30.787201,4.3959,2.6869,0.6062,1.9527,0.0733,0.7501,0.3173,0.2153,0.0754,0.0214,0.0072,10.96,7.51,52.57,29.0,173,322,114.0,7.52,14.75
2022-10-16 00:00:47,BOYT1.MS,NO.563.d,48.009499,32.029301,4.5201,2.6047,0.5933,2.017,0.0397,0.6574,0.3247,0.2208,0.0876,0.0051,0.0064,10.7,8.56,52.799999,28.98,144,294,105.0,6.59,12.65
2022-10-17 00:00:00,ART.F,NO.561.d,58.754601,25.717699,4.6365,2.9606,0.7045,2.4727,0.0506,0.6578,0.2943,0.2467,0.0788,0.0136,0.0064,2.94,2.1,48.650002,27.459999,104,219,106.0,17.4,29.549999
2022-10-18 00:00:00,ART.F,NO.630.d,58.364899,27.306801,4.7374,3.0219,0.7132,2.547,0.0667,0.6562,0.3014,0.251,0.0889,0.0215,0.0057,2.7,1.94,48.650002,27.379999,142,252,107.0,17.6,32.200001
2022-10-19 00:00:00,BOYT1,NO.630.d,46.380199,30.9331,4.779,2.4679,0.6191,1.9274,0.0778,0.819,0.3237,0.1973,0.0695,0.0089,0.0059,10.87,7.8,52.150002,29.059999,151,283,105.0,6.7,14.1
2022-10-19 00:00:00,BOYT1.MS,NO.563.d,46.163502,31.452801,4.9387,2.4627,0.6288,1.9221,0.0447,0.8433,0.3307,0.2026,0.064,0.0095,0.0068,10.7,7.25,53.18,29.15,155,290,110.0,6.58,12.35
2022-10-20 00:00:00,ART.F,NO.563.d,59.3661,26.471901,4.7194,2.9105,0.739,2.3849,0.0713,0.7665,0.3034,0.2627,0.0528,0.0271,0.006,1.86,1.89,48.23,27.799999,144,247,105.0,14.85,26.799999
2022-10-21 00:00:00,ART.F,NO.630.d,59.626099,27.991199,4.8968,3.0622,0.8007,2.6773,0.0708,0.7357,0.3089,0.2644,0.0864,0.0244,0.0064,3.0,1.82,48.849998,27.57,130,255,114.0,17.299999,29.1
2022-10-22 00:00:00,ART.F,NO.563.d,60.145199,26.1852,5.0454,3.1526,0.7335,2.3434,0.0939,0.7536,0.3074,0.2713,0.0649,0.0231,0.0055,1.79,1.06,49.32,27.540001,137,235,106.0,14.1,28.25
2022-10-22 00:00:00,BOYT1,NO.630.d,46.801899,31.070801,4.6896,2.4823,0.6162,1.9602,0.0351,0.8054,0.3134,0.2191,0.0652,0.0109,0.0052,10.91,9.49,52.700001,29.08,165,270,109.0,6.2,13.05
2022-10-22 00:00:00,BOYT1.MS,NO.563.d,47.250599,31.3615,4.1807,2.3488,0.6224,1.8355,0.0628,0.834,0.289,0.1933,0.0563,0.0127,0.005,11.47,9.58,52.799999,28.370001,135,270,112.0,6.52,12.6
2022-10-24 00:00:00,BOYT1.MS,NO.563.d,46.781399,30.9233,5.0526,2.5468,0.6524,1.9297,0.0577,0.8164,0.3254,0.2137,0.075,0.0155,0.0079,11.0,8.2,51.889999,28.309999,196,280,108.0,7.48,13.45
2022-10-25 00:00:00,ART.F,NO.630.d,59.582001,26.1859,4.7931,3.1038,0.7273,2.3685,0.0885,0.7305,0.3079,0.2535,0.0682,0.0186,0.0051,2.18,1.3,48.650002,27.690001,131,214,108.0,16.299999,28.700001
2022-10-25 00:00:00,ESP+,NO.561.d,59.818199,24.6252,4.7725,3.0098,0.8307,3.334,0.0787,0.7213,0.3017,0.2564,0.0635,0.0042,0.0063,2.58,2.15,49.32,28.15,110,194,110.0,19.0,30.0
2022-10-26 00:00:00,ART.F,NO.561.d,57.513802,26.301201,4.7724,2.9303,0.7825,2.6314,0.0641,0.7148,0.3111,0.2479,0.0773,0.0166,0.0067,4.08,1.96,48.650002,28.0,141,216,106.0,18.0,29.15
2022-10-26 00:00:00,BOYT1,NO.630.d,46.8727,31.5525,4.8939,2.5219,0.6662,1.9586,0.0432,0.8124,0.3299,0.2046,0.0791,0.0083,0.0082,10.75,8.74,52.029999,28.620001,197,280,108.0,7.0,13.4
2022-10-26 00:00:00,BOYT1.MS,NO.563.d,45.938202,31.1217,5.063,2.4775,0.6447,1.9214,0.0493,0.8299,0.3343,0.2127,0.0529,0.0073,0.0065,11.65,9.58,52.16,28.77,196,283,109.0,6.12,12.1
2022-10-27 00:00:00,ART.F,NO.561.d,57.453999,26.1283,4.6975,2.9428,0.7724,2.7036,0.08,0.7199,0.3009,0.2473,0.0918,0.0225,0.0065,4.07,2.08,49.32,28.309999,108,188,112.0,18.299999,30.049999
2022-10-27 00:00:00,ESP+,NO.630.d,59.9454,24.623501,4.7216,3.0311,0.8206,3.1557,0.0828,0.7209,0.3001,0.2617,0.0703,0.0064,0.0059,2.39,1.55,49.049999,27.540001,123,197,112.0,19.0,30.9
2022-10-29 00:00:00,BOYT1,NO.630.d,46.558998,31.4501,5.2444,2.5434,0.6647,1.9868,0.0645,0.8465,0.3378,0.2194,0.0934,0.0148,0.0063,10.64,8.9,52.43,29.08,170,245,107.0,7.38,13.25
2022-10-29 00:00:00,BOYT1.MS,NO.563.d,47.228001,31.256901,5.1367,2.5656,0.6447,1.9285,0.0795,0.8537,0.332,0.2232,0.0762,0.0192,0.0069,10.27,8.4,52.43,28.92,151,240,109.0,8.87,14.75
2022-10-30 00:00:00,ART.F,NO.561.d,57.772202,26.7735,4.6258,2.9503,0.726,2.4272,0.0668,0.7172,0.3051,0.2431,0.0802,0.0049,0.0065,3.94,2.18,48.380001,28.309999,116,234,109.0,17.35,28.0
2022-10-30 00:00:00,BOYT1.MS,NO.563.d,45.962601,32.721001,4.7475,2.5333,0.6339,1.8018,0.0565,0.8394,0.3468,0.2101,0.0659,0.0053,0.0055,10.47,9.05,52.43,28.92,197,317,109.0,5.9,13.05
2022-10-31 00:00:00,ART.F,NO.561.d,57.446602,26.569799,4.5757,3.2073,0.7311,2.4484,0.0825,0.725,0.3006,0.2671,0.0772,0.0243,0.0069,3.86,2.35,48.65,27.08,131,215,109.0,15.9,28.6
2022-10-31 00:00:00,ESP+,NO.630.d,60.261501,24.735901,4.627,3.0347,0.8121,3.0844,0.0529,0.6437,0.3035,0.2576,0.0628,0.0075,0.0049,2.33,1.86,48.650002,27.379999,117,190,110.0,16.5,29.799999
2022-11-01 00:00:00,ART.F,NO.630.d,57.793701,26.5662,4.6434,3.0477,0.7357,2.4183,0.0688,0.7204,0.3033,0.2462,0.0748,0.007,0.0065,3.9,2.33,48.650002,27.85,163,238,109.0,16.1,27.200001
2022-11-01 00:00:00,BOYT1.MS,NO.563.d,46.363701,31.722401,4.9674,2.6468,0.6658,1.9536,0.0521,0.8469,0.3312,0.2203,0.0888,0.0009,0.0074,11.0,8.14,52.700001,28.309999,217,328,107.0,6.0,12.5
2022-11-01 00:00:00,ESP+,NO.561.d,60.158798,24.709999,4.5611,3.2635,0.8562,3.0301,0.0614,0.7537,0.2911,0.2483,0.0907,0.0006,0.0063,2.4,2.26,48.380001,27.08,148,233,109.0,17.9,30.9
2022-11-03 00:00:58,ART.F,NO.561.d,57.0989,26.532801,4.6116,3.0013,0.757,2.6416,0.0824,0.7504,0.3023,0.2447,0.0786,0.0095,0.0057,4.3,1.97,48.380001,27.690001,112,202,107.0,16.6,28.4
2022-11-03 00:00:58,ESP+,NO.630.d,60.741402,25.0893,4.7369,3.2064,0.8188,3.0236,0.0917,0.7464,0.2965,0.2534,0.0898,0.0026,0.0055,2.4,2.24,48.240002,27.08,130,211,114.0,16.85,28.9
2022-11-04 00:00:00,BOYT1.MS,NO.563.d,46.720798,31.8407,5.1159,2.694,0.6438,1.8691,0.0782,0.8982,0.3395,0.2156,0.0702,0.01,0.0072,10.41,6.78,52.970001,28.15,176,285,109.0,7.13,13.8
2022-11-05 00:00:00,BOYT1,NO.630.d,46.799999,32.104099,4.8409,2.5879,0.6738,1.8459,0.0572,0.8478,0.3392,0.2112,0.0738,0.0047,0.0068,10.4,8.12,52.57,28.620001,170,275,109.0,6.89,14.5
2022-11-05 00:00:10,BOYT1.MS,NO.563.d,45.916599,32.320599,4.967,2.7711,0.6188,1.8204,0.0529,0.8082,0.332,0.221,0.074,0.0011,0.0076,10.6,8.88,52.970001,29.379999,166,267,109.0,6.43,12.35
2022-11-05 00:00:10,ESP+,NO.561.d,59.688999,24.836399,4.8244,3.1188,0.8203,2.9724,0.055,0.7359,0.3064,0.2452,0.0973,0.0038,0.0074,2.7,2.12,48.380001,27.540001,120,223,111.0,19.6,31.450001
2022-11-06 00:00:00,ART.F,NO.561.d,57.1861,26.322599,4.7842,3.0133,0.821,2.5563,0.0635,0.7406,0.3008,0.2395,0.0923,0.01,0.0073,4.06,2.16,49.31,28.11,115,261,112.0,17.1,29.25
2022-11-06 00:00:00,BOYT1.MS,NO.563.d,45.650902,31.8592,5.1437,2.6383,0.6674,1.954,0.0545,0.8558,0.3419,0.2104,0.0714,0.003,0.0081,10.81,8.6,53.240002,29.540001,151,241,109.0,6.6,12.45
2022-11-07 00:00:54,ART.F,NO.561.d,56.508598,26.3071,4.5783,3.0058,0.7467,2.5349,0.065,0.6873,0.2979,0.2475,0.0881,0.0015,0.0058,4.28,2.01,47.970001,27.690001,132,204,111.0,18.15,28.9
2022-11-07 00:00:54,ESP+,NO.630.d,58.9244,24.6406,4.749,3.0283,0.8101,2.8864,0.0767,0.724,0.3037,0.2517,0.1026,0.0021,0.0064,2.58,2.87,47.57,27.379999,123,197,110.0,18.15,31.799999
2022-11-08 00:00:00,ART.F,NO.630.d,58.1824,26.6217,4.8373,3.1333,0.8093,2.6076,0.0755,0.7483,0.3061,0.2438,0.0883,0.0023,0.0058,3.27,1.54,48.650002,27.690001,125,235,105.0,18.15,28.6
2022-11-09 00:00:00,BOYT1,NO.630.d,46.928101,31.5284,5.0188,2.6856,0.6866,2.0857,0.0354,0.7664,0.3268,0.2119,0.088,0.0065,0.0082,10.1,7.85,52.57,28.620001,148,279,109.0,7.86,14.9
2022-11-09 00:00:21,ART.F,NO.561.d,55.583401,29.092699,4.6555,3.0306,0.8125,2.6209,0.081,0.7246,0.3038,0.2418,0.0921,0.0151,0.0062,3.08,2.06,47.970001,27.690001,137,256,106.0,19.15,29.5
2022-11-09 00:00:21,BOYT1.MS,NO.563.d,46.0112,31.709999,4.8549,2.6923,0.6554,1.949,0.0571,0.8036,0.3243,0.2164,0.0955,0.0024,0.0081,10.6,8.03,53.240002,28.15,162,294,114.0,7.67,13.95
2022-11-10 00:00:00,ESP+,NO.630.d,60.1096,24.510099,4.7439,3.1097,0.9614,2.9477,0.0621,0.7184,0.3001,0.2565,0.0941,0.0019,0.0066,2.39,1.59,48.240002,27.379999,126,234,107.0,18.700001,29.5
2022-11-12 00:00:00,BOYT1,NO.630.d,47.069401,32.584599,4.714,2.8747,0.6336,1.868,0.0608,0.7787,0.3356,0.2503,0.0866,0.0135,0.008,9.57,6.76,52.82,29.209999,150,293,110.0,7.48,14.3
2022-11-13 00:00:00,ART.F,NO.561.d,55.599201,29.285101,4.489,3.0395,0.709,2.7701,0.0557,0.7631,0.303,0.236,0.0885,0.026,0.0055,2.88,1.82,48.810001,28.1,142,274,113.0,18.75,30.25
2022-11-13 00:00:00,BOYT1.MS,NO.563.d,47.042198,31.660801,4.5079,2.6727,0.6238,1.8831,0.0574,0.833,0.3221,0.2168,0.0722,0.0208,0.0062,10.6,8.61,52.8,29.0,168,312,109.0,7.25,14.45
2022-11-15 00:00:00,ESP+,NO.561.d,61.841702,24.8748,4.5011,3.3271,0.8317,3.2748,0.0502,0.6948,0.3008,0.2605,0.0894,0.0038,0.0057,0.0,1.64,48.810001,27.549999,102,188,112.0,20.9,31.9
2022-11-16 00:00:00,ART.F,NO.561.d,57.555099,26.4191,4.5403,3.0818,0.7232,2.558,0.0624,0.7008,0.295,0.257,0.0677,0.0028,0.0076,4.26,1.98,48.779999,28.15,127,219,112.0,19.200001,30.15
2022-11-16 00:00:00,BOYT1,NO.630.d,46.553398,31.295099,4.7728,2.7103,0.6433,1.8665,0.0586,0.8274,0.3237,0.2175,0.0807,0.0038,0.0075,11.08,9.13,52.84,29.23,166,289,110.0,6.97,13.2
2022-11-16 00:00:00,BOYT1.MS,NO.563.d,46.246498,30.846901,4.8463,2.6145,0.6509,1.8842,0.033,0.7972,0.3139,0.2131,0.0704,0.0084,0.0072,10.92,8.71,52.700001,28.92,178,240,109.0,6.88,12.9
2022-11-17 00:00:00,ART.F,NO.561.d,57.3591,26.301399,4.6059,3.0822,0.7628,2.5951,0.0654,0.7712,0.297,0.2615,0.069,0.0334,0.0066,4.14,2.17,48.889999,28.33,123,213,105.0,18.700001,28.75
2022-11-17 00:00:00,BOYT1.MS,NO.563.d,47.543701,29.8685,4.9087,2.6097,0.6296,1.8539,0.0528,0.8457,0.3086,0.2174,0.0661,0.0094,0.0065,11.78,7.15,53.720001,28.860001,144,296,106.0,6.71,12.75
2022-11-17 00:00:00,ESP+,NO.630.d,60.064701,24.777201,4.458,3.2839,0.7666,3.1444,0.051,0.7686,0.2941,0.2471,0.0904,0.007,0.0053,2.32,1.75,48.959999,27.77,119,222,114.0,20.950001,31.75
2022-11-18 00:00:00,ESP+,NO.561.d,60.274101,24.3195,4.6174,3.2121,0.8398,2.9059,0.0441,0.7778,0.3027,0.2744,0.0748,0.0071,0.0052,2.91,1.75,48.779999,27.690001,118,206,108.0,19.799999,31.15
2022-11-19 00:00:00,ART.F,NO.561.d,57.6852,26.1563,4.6386,2.9754,0.7259,2.6191,0.0885,0.775,0.3026,0.2787,0.0607,0.018,0.008,4.3,2.36,48.919998,28.15,130,220,110.0,18.950001,30.049999
2022-11-19 00:00:00,BOYT1.MS,NO.563.d,47.6786,30.1761,4.7112,2.5061,0.6397,1.8975,0.0686,0.8331,0.3108,0.2315,0.075,0.0167,0.0059,11.62,9.62,53.380001,28.92,183,307,111.0,6.74,13.75
2022-11-20 00:00:00,ART.F,NO.561.d,57.5965,26.705099,4.4548,2.9813,0.718,2.4824,0.0642,0.7101,0.3004,0.2787,0.0667,0.0004,0.0064,4.06,2.3,49.049999,28.15,117,212,110.0,18.049999,31.15
2022-11-20 00:00:00,BOYT1.MS,NO.563.d,47.109798,30.7281,4.5889,2.5123,0.6106,1.8361,0.0468,0.7989,0.3101,0.2291,0.0556,0.0041,0.006,11.39,8.0,53.380001,28.77,130,218,112.0,7.07,13.8
2022-11-21 00:00:00,ART.F,NO.561.d,57.100498,27.394501,4.508,2.9632,0.7152,2.4939,0.0595,0.7305,0.2959,0.2763,0.0681,0.0048,0.0066,3.74,2.96,48.380001,28.309999,155,243,112.0,19.15,30.25
2022-11-21 00:00:00,BOYT1.MS,NO.563.d,46.605,31.788799,4.4671,2.6287,0.6093,1.8133,0.0499,0.7927,0.3269,0.2322,0.0571,0.001,0.007,11.12,7.37,52.970001,28.92,184,281,112.0,6.74,13.0
2022-11-23 00:00:00,ART.F,NO.561.d,55.985901,29.6833,4.3188,3.0873,0.7005,2.6528,0.0935,0.7143,0.3004,0.2751,0.0717,0.0208,0.0075,2.68,2.4,48.650002,28.0,138,213,108.0,19.299999,32.650002
2022-11-24 00:00:00,ART.F,NO.561.d,57.578602,27.663099,4.3994,3.2057,0.768,2.8147,0.0675,0.7087,0.3032,0.2718,0.0914,0.0036,0.0074,2.57,2.5,48.650002,28.15,151,210,110.0,18.9,31.85
2022-11-24 00:00:00,BOYT1.MS,NO.563.d,46.631599,31.691299,4.5972,2.7436,0.6352,1.9231,0.0766,0.7967,0.3221,0.2547,0.0732,0.005,0.0078,10.91,8.3,52.970001,28.77,198,265,108.0,6.09,12.65
2022-11-25 00:00:00,BOYT1.MS,NO.563.d,47.388599,31.9217,4.224,2.7577,0.6122,1.8605,0.0594,0.7482,0.3133,0.2428,0.0704,0.0057,0.0072,10.4,8.17,51.490002,27.379999,172,277,108.0,8.36,15.15
2022-11-26 00:00:00,ART.F,NO.561.d,57.075401,26.4063,4.4094,2.977,0.7147,2.5655,0.0868,0.7407,0.3018,0.2825,0.0873,0.0179,0.0067,4.42,3.03,48.650002,28.15,132,190,109.0,17.700001,30.75
2022-11-26 00:00:00,BOYT1,NO.630.d,46.547699,32.249699,4.4349,2.772,0.6185,1.8424,0.0578,0.7847,0.3158,0.2407,0.0679,0.0076,0.0069,10.42,10.7,50.950001,26.77,172,271,109.0,7.38,14.5
2022-11-27 00:00:00,ART.F,NO.561.d,57.2733,26.541901,4.6054,2.9575,0.739,2.3689,0.0759,0.7466,0.3004,0.2735,0.0845,-0.0022,0.0075,4.3,2.16,48.650002,27.85,125,229,107.0,20.15,31.25
2022-11-27 00:00:00,BOYT1.MS,NO.563.d,50.6996,30.107901,4.9525,2.7149,0.6421,1.641,0.0691,0.7916,0.3244,0.2465,0.1286,0.0003,0.0069,8.8,15.49,52.43,25.0,174,312,111.0,8.21,16.35
2022-12-01 00:59:00,ART.F,NO.561.d,57.1833,26.313299,4.5145,3.1605,0.7448,2.5972,0.0923,0.7079,0.2973,0.2694,0.1008,0.0022,0.0069,4.36,2.64,47.970001,27.08,154,268,110.0,18.700001,30.299999
2022-12-01 00:59:00,ESP+,NO.630.d,60.5355,24.9902,4.5267,3.1589,0.7769,2.9052,0.0705,0.7633,0.2963,0.29,0.0959,-0.0016,0.0044,2.15,1.98,47.57,27.08,154,259,109.0,20.450001,32.900002
2022-12-01 01:00:00,BOYT1,NO.562.d,55.712898,25.6709,4.4354,3.077,0.6727,1.7445,0.085,0.7297,0.3007,0.2594,0.0935,-0.0012,0.0073,7.51,13.07,48.779999,24.459999,167,282,112.0,8.29,17.9
2022-12-02 00:00:00,BOYT1,NO.562.d,55.590801,25.2397,4.3241,3.1148,0.6721,1.7448,0.0486,0.7438,0.2976,0.2595,0.098,0.0036,0.0068,7.37,10.9,48.740002,24.290001,146,272,107.0,8.73,19.35
2022-12-04 00:00:00,BOYT1,NO.563.d,50.626099,29.954599,4.4411,2.9116,0.6364,1.6979,0.0528,0.7853,0.3157,0.2414,0.092,0.0042,0.0081,9.0,11.6,52.029999,25.23,189,285,107.0,7.32,16.15
2022-12-09 00:00:00,ESP+,NO.561.d,60.531898,24.6646,4.4902,3.2945,0.8304,2.9817,0.0933,0.6659,0.2882,0.2731,0.11,0.0019,0.0073,2.48,2.15,48.650002,26.9,120,210,111.0,21.85,32.349998
2022-12-15 00:00:00,ESP+,NO.630.d,60.005299,24.055799,4.334,3.3201,0.8352,2.9393,0.0704,0.7128,0.2906,0.2618,0.127,0.0081,0.0067,2.28,1.92,47.970001,27.08,115,190,112.0,20.75,32.400002
2022-12-16 00:00:00,BOYT1,NO.563.d,50.906399,29.5758,4.5946,2.9338,0.6736,1.684,0.0599,0.7865,0.3119,0.2417,0.085,0.0226,0.0074,8.85,12.8,54.32,24.77,161,255,112.0,5.54,13.25
2022-12-17 00:00:00,ART.F,NO.561.d,57.385101,27.0546,4.4041,3.2653,0.7887,2.581,0.0733,0.6825,0.2952,0.261,0.118,0.0012,0.0062,3.5,2.63,48.919998,27.85,125,185,108.0,17.799999,30.4
2022-12-18 00:00:00,ART.F,NO.561.d,57.0219,26.649,4.3356,3.2796,0.7971,2.5115,0.0734,0.7144,0.2945,0.2652,0.1056,0.0053,0.0063,4.24,2.52,48.779999,27.85,125,224,109.0,17.65,29.25
2022-12-19 00:00:00,BOYT1,NO.563.d,50.648998,28.678499,4.3178,2.6473,0.6319,1.8362,0.0556,0.7624,0.2894,0.2346,0.068,0.0153,0.0059,10.34,14.0,52.029999,25.690001,160,265,108.0,6.79,13.15
2022-12-20 00:00:00,BOYT1.MS,NO.563.d,49.236198,30.946301,4.7218,2.7173,0.6428,1.6871,0.0548,0.7696,0.3254,0.242,0.0777,0.0053,0.0067,9.6,11.27,54.73,26.459999,212,290,111.0,4.92,11.7
2022-12-21 00:00:00,BOYT1,NO.630.d,49.459202,29.392401,4.6258,2.6969,0.6549,1.8297,0.0696,0.7967,0.3066,0.2401,0.0815,0.0187,0.0051,10.02,13.3,51.349998,25.540001,150,261,107.0,5.99,13.7
